451 1800.023000 1.641E-58 3.133E-07.00080.00116033.74170.700.000034              3              3                    S  9q     352220 1 1 2 3 2 2    69.0   57.0
451 1814.492400 1.117E-31 1.997E-07.00080.001 3187.47050.700.000032              0              0                    S  7q     352220 1 1 2 3 2 2    57.0   45.0
451 1815.604600 5.800E-65 9.576E-08.00120.00118499.22170.670.000120              5              4                    O  8q     352220 1 1 2 3 2 2    13.0   17.0
451 1828.852000 2.034E-79 9.017E-08.00120.00125430.06010.650.000121              8              7                    O  5q     352220 1 1 2 3 2 2    21.0   33.0
451 1829.760800 4.539E-77 4.028E-07.00080.00124691.59620.690.000045              5              5                    S 12q     352220 1 1 2 3 2 2    29.0   25.0
451 1840.695100 1.413E-69 1.078E-07.00120.00120894.89090.670.000119              6              5                    O  7q     352220 1 1 2 3 2 2    33.0   45.0
451 1842.608300 4.641E-95 2.096E-10.00390.00431997.59120.670.000226              3              1                    O 27q     352220 1 1 2 3 2 2   153.0  165.0
451 1846.649400 4.913E-75 1.065E-07.00120.00123209.75760.660.000122              7              6                    O  6q     352220 1 1 2 3 2 2     9.0   13.0
451 1848.377300 5.687E-47 4.836E-08.00110.001 9883.73750.680.000098              2              1                    O 10q     352220 1 1 2 3 2 2    17.0   21.0
451 1876.155300 3.733E-42 2.899E-07.00080.001 8007.58220.700.000028              1              1                    S  8q     352220 1 1 2 3 2 2    21.0   17.0
451 1887.049700 1.062E-68 4.477E-07.00080.00120947.42170.690.000039              4              4                    S 11q     352220 1 1 2 3 2 2    81.0   69.0
451 1889.402400 2.030E-78 4.722E-07.00080.00125590.11180.690.000045              5              5                    S 13q     352220 1 1 2 3 2 2    93.0   81.0
451 1908.822200 3.338E-51 3.753E-07.00080.00112584.71620.700.000031              2              2                    S  9q     352220 1 1 2 3 2 2    69.0   57.0
451 1910.726900 4.692E-52 8.105E-08.00110.00112584.71620.680.000107              3              2                    O  9q     352220 1 1 2 3 2 2    45.0   57.0
451 1912.682500 1.063E-60 4.347E-07.00080.00116904.05820.700.000037              3              3                    S 10q     352220 1 1 2 3 2 2    25.0   21.0
451 1914.658900 6.947E-94 8.072E-10.00390.00431685.72430.670.000239              4              2                    O 25q     352220 1 1 2 3 2 2   141.0  153.0
451 1930.651800 1.009E-83 8.439E-08.00200.00227258.91210.660.000090              9              8                    O  3q     352220 1 1 2 3 2 2     9.0   21.0
451 1937.460800 8.365E-81 5.330E-07.00080.00126521.35700.690.000046              5              5                    S 14q     352220 1 1 2 3 2 2    33.0   29.0
451 1950.003400 2.645E-94 2.990E-11.00380.00430997.52130.680.000216              2              0                    O 28q     352220 1 1 2 3 2 2    53.0   57.0
451 1961.501800 4.746E-58 1.142E-07.00120.00115228.88930.680.000109              4              3                    O  8q     352220 1 1 2 3 2 2    13.0   17.0
451 1967.227400 4.939E-71 5.585E-07.00080.00121869.42620.690.000041              4              4                    S 12q     352220 1 1 2 3 2 2    29.0   25.0
451 1974.029400 2.651E-82 5.806E-07.00080.00127479.51420.690.000047              5              5                    S 15q     352220 1 1 2 3 2 2   105.0   93.0
451 1976.661900 4.542E-39 3.250E-08.00110.001 6030.92030.680.000095              1              0                    O 10q     352220 1 1 2 3 2 2    17.0   21.0
451 1978.977300 8.371E-34 3.229E-07.00080.001 4051.94300.700.000036              0              0                    S  8q     352220 1 1 2 3 2 2    21.0   17.0
451 1980.317100 4.472E-93 2.357E-09.00400.00431490.93800.660.000255              5              3                    O 23q     352220 1 1 2 3 2 2   129.0  141.0
451 1989.890000 3.433E-79 1.231E-07.00170.00225056.40700.650.000111              8              7                    O  4q     352220 1 1 2 3 2 2     5.0    9.0
451 1998.284500 5.141E-63 1.412E-07.00120.00117808.71100.670.000119              5              4                    O  7q     352220 1 1 2 3 2 2    33.0   45.0
451 1999.161800 8.208E-85 6.109E-07.00080.00128458.81780.690.000048              5              5                    S 16q     352220 1 1 2 3 2 2    37.0   33.0
451 2012.828900 2.067E-86 6.206E-07.00080.00129453.54360.690.000049              5              5                    S 17q     352220 1 1 2 3 2 2   117.0  105.0
451 2013.125500 4.480E-62 5.746E-07.00080.00117833.76470.700.000035              3              3                    S 11q     352220 1 1 2 3 2 2    81.0   69.0
451 2016.877400 1.347E-73 1.490E-07.00120.00122735.58600.650.000121              7              6                    O  5q     352220 1 1 2 3 2 2    21.0   33.0
451 2018.029500 7.718E-69 1.547E-07.00120.00120314.82630.660.000122              6              5                    O  6q     352220 1 1 2 3 2 2     9.0   13.0
451 2018.532100 1.992E-43 4.346E-07.00080.001 8908.44080.700.000029              1              1                    S  9q     352220 1 1 2 3 2 2    69.0   57.0
451 2029.892000 1.694E-53 5.268E-07.00080.00113507.28160.700.000031              2              2                    S 10q     352220 1 1 2 3 2 2    25.0   21.0
451 2030.695800 9.858E-93 2.337E-10.00390.00430643.34580.670.000226              3              1                    O 26q     352220 1 1 2 3 2 2    49.0   53.0
451 2035.688300 1.630E-72 6.705E-07.00080.00122834.47140.690.000042              4              4                    S 13q     352220 1 1 2 3 2 2    93.0   81.0
451 2047.176900 2.161E-44 7.436E-08.00110.001 8908.44080.680.000099              2              1                    O  9q     352220 1 1 2 3 2 2    45.0   57.0
451 2071.799600 8.634E-97 8.691E-09.00130.00133332.27960.650.000173              2              1                    Q 28q     352220 1 1 2 3 2 2    57.0   57.0
451 2071.799683 3.919E-95 3.949E-07.00110.00133332.2796-.020.000019              2              1                    Q 28m     582220 3 3 2 3 2 2    57.0   57.0
451 2077.743400 4.883E-84 1.515E-07.00130.00127046.29700.620.000082              9              8                    O  2q     352220 1 1 2 3 2 2     1.0    5.0
451 2092.633200 4.866E-75 7.779E-07.00080.00123836.65360.690.000041              4              4                    S 14q     352220 1 1 2 3 2 2    33.0   29.0
451 2101.055800 5.494E-98 5.823E-09.00130.00133824.79000.650.000168              1              0                    Q 30q     352220 1 1 2 3 2 2    61.0   61.0
451 2101.056352 2.292E-96 2.432E-07.00120.00133824.7900-.030.000018              1              0                    Q 30m     582220 3 3 2 3 2 2    61.0   61.0
451 2101.457400 1.571E-64 7.290E-07.00080.00118816.74070.700.000036              3              3                    S 12q     352220 1 1 2 3 2 2    29.0   25.0
451 2106.968300 1.124E-91 9.950E-10.00400.00430408.02580.670.000239              4              2                    O 24q     352220 1 1 2 3 2 2    45.0   49.0
451 2106.998500 1.054E-50 1.215E-07.00110.00111732.11480.680.000107              3              2                    O  8q     352220 1 1 2 3 2 2    13.0   17.0
451 2109.445187 9.010E-91 4.934E-07.00110.00131490.9380-.070.000019              4              3                    Q 23m     582220 3 3 2 3 2 2   141.0  141.0
451 2109.445200 2.634E-92 1.441E-08.00140.00131490.93800.640.000178              4              3                    Q 23q     352220 1 1 2 3 2 2   141.0  141.0
451 2130.100600 3.549E-35 4.888E-07.00080.001 5001.96290.700.000039              0              0                    S  9q     352220 1 1 2 3 2 2    69.0   57.0
451 2132.291100 6.096E-91 2.553E-11.00380.00429553.43320.680.000216              2              0                    O 27q     352220 1 1 2 3 2 2   153.0  165.0
451 2138.288700 1.097E-76 8.745E-07.00080.00124870.15970.690.000042              4              4                    S 15q     352220 1 1 2 3 2 2   105.0   93.0
451 2138.372200 5.486E-55 7.057E-07.00080.00114493.53840.700.000032              2              2                    S 11q     352220 1 1 2 3 2 2    81.0   69.0
451 2143.065500 5.196E-87 1.883E-08.00130.00128884.04040.640.000163              8              7                    Q 11q     352220 1 1 2 3 2 2    69.0   69.0
451 2143.065618 5.476E-86 1.985E-07.00150.00128884.0404-.130.000021              8              7                    Q 11m     582220 3 3 2 3 2 2    69.0   69.0
451 2147.871600 7.901E-46 6.169E-07.00080.001 9883.73750.700.000029              1              1                    S 10q     352220 1 1 2 3 2 2    25.0   21.0
451 2150.653600 3.221E-78 1.710E-07.00200.00224752.46340.660.000090              8              7                    O  3q     352220 1 1 2 3 2 2     9.0   21.0
451 2154.025700 5.166E-56 1.670E-07.00120.00114495.44310.670.000112              4              3                    O  7q     352220 1 1 2 3 2 2    33.0   45.0
451 2154.475200 1.120E-92 1.518E-08.00140.00131685.72430.640.000172              3              2                    Q 25q     352220 1 1 2 3 2 2   153.0  153.0
451 2154.475350 3.475E-91 4.715E-07.00110.00131685.7243-.040.000018              3              2                    Q 25m     582220 3 3 2 3 2 2   153.0  153.0
451 2156.514400 1.916E-86 2.026E-08.00130.00128284.69500.640.000149              9              8                    Q  6q     352220 1 1 2 3 2 2    13.0   13.0
451 2156.514453 6.479E-86 6.853E-08.00150.00228284.6950-.160.000021              9              8                    Q  6m     582220 3 3 2 3 2 2    13.0   13.0
451 2161.107387 7.201E-89 4.613E-07.00110.00130311.7358-.070.000020              5              4                    Q 20m     582220 3 3 2 3 2 2    41.0   41.0
451 2161.107400 2.985E-90 1.911E-08.00140.00130311.73580.630.000178              5              4                    Q 20q     352220 1 1 2 3 2 2    41.0   41.0
451 2172.878800 2.371E-79 9.532E-07.00080.00125929.28680.690.000043              4              4                    S 16q     352220 1 1 2 3 2 2    37.0   33.0
451 2176.711800 5.159E-91 3.106E-09.00400.00430296.13140.660.000254              5              3                    O 22q     352220 1 1 2 3 2 2    41.0   45.0
451 2177.881400 3.838E-66 8.917E-07.00080.00119846.89020.700.000036              3              3                    S 13q     352220 1 1 2 3 2 2    93.0   81.0
451 2183.340200 1.699E-87 2.229E-08.00130.00128962.76890.640.000167              7              6                    Q 14q     352220 1 1 2 3 2 2    29.0   29.0
451 2183.340290 2.269E-86 2.979E-07.00130.00128962.7689-.120.000021              7              6                    Q 14m     582220 3 3 2 3 2 2    29.0   29.0
451 2185.562700 2.231E-36 4.960E-08.00110.001 5001.96290.680.000093              1              0                    O  9q     352220 1 1 2 3 2 2    45.0   57.0
451 2185.637400 3.379E-62 2.016E-07.00120.00117190.39110.660.000122              5              4                    O  6q     352220 1 1 2 3 2 2     9.0   13.0
451 2187.340000 5.610E-88 2.216E-08.00140.00129453.54360.630.000175              6              5                    Q 17q     352220 1 1 2 3 2 2   105.0  105.0
451 2187.340030 9.888E-87 3.909E-07.00120.00129453.5436-.100.000020              6              5                    Q 17m     582220 3 3 2 3 2 2   105.0  105.0
451 2188.647700 2.645E-73 2.043E-07.00170.00222332.85580.650.000111              7              6                    O  4q     352220 1 1 2 3 2 2     5.0    9.0
451 2191.093300 2.294E-93 1.358E-08.00130.00131997.59120.650.000171              2              1                    Q 27q     352220 1 1 2 3 2 2   165.0  165.0
451 2191.093337 6.619E-92 3.923E-07.00110.00131997.5912-.040.000018              2              1                    Q 27m     582220 3 3 2 3 2 2   165.0  165.0
451 2195.497700 4.000E-85 2.435E-08.00130.00127881.66970.620.000149              9              8                    Q  5q     352220 1 1 2 3 2 2    33.0   33.0
451 2195.497745 8.268E-85 5.035E-08.00150.00227881.6697-.160.000021              9              8                    Q  5m     582220 3 3 2 3 2 2    33.0   33.0
451 2196.596000 4.098E-81 1.010E-06.00080.00127008.44840.690.000046              4              4                    S 17q     352220 1 1 2 3 2 2   117.0  105.0
451 2198.554700 2.499E-67 2.158E-07.00120.00119806.99550.650.000121              6              5                    O  5q     352220 1 1 2 3 2 2    21.0   33.0
451 2203.258300 1.665E-88 1.009E-06.00080.00130311.73580.690.000046              4              4                    S 20q     352220 1 1 2 3 2 2    45.0   41.0
451 2209.570200 7.179E-84 1.040E-06.00080.00128102.16560.690.000047              4              4                    S 18q     352220 1 1 2 3 2 2    41.0   37.0
451 2209.677800 5.825E-86 2.527E-08.00130.00128190.03060.640.000161              8              7                    Q 10q     352220 1 1 2 3 2 2    21.0   21.0
451 2209.677852 3.994E-85 1.734E-07.00150.00128190.0306-.120.000021              8              7                    Q 10m     582220 3 3 2 3 2 2    21.0   21.0
451 2211.831200 1.059E-85 1.041E-06.00080.00129205.04440.690.000045              4              4                    S 19q     352220 1 1 2 3 2 2   129.0  117.0
451 2217.352300 1.998E-89 2.519E-10.00390.00429273.58570.670.000226              3              1                    O 25q     352220 1 1 2 3 2 2   141.0  153.0
451 2218.862700 3.883E-90 2.213E-08.00140.00130296.13140.640.000172              4              3                    Q 22q     352220 1 1 2 3 2 2    45.0   45.0
451 2218.862737 8.468E-89 4.830E-07.00110.00130296.1314-.080.000018              4              3                    Q 22m     582220 3 3 2 3 2 2    45.0   45.0
451 2220.729900 1.974E-94 8.827E-09.00130.00132422.47680.650.000169              1              0                    Q 29q     352220 1 1 2 3 2 2   177.0  177.0
451 2220.730444 5.376E-93 2.407E-07.00120.00132422.4768-.020.000018              1              0                    Q 29m     582220 3 3 2 3 2 2   177.0  177.0
451 2227.970200 6.553E-85 2.840E-08.00180.00227538.44900.630.000143              9              8                    Q  4q     352220 1 1 2 3 2 2     9.0    9.0
451 2227.970326 7.916E-85 3.432E-08.00210.00227538.4490-.170.000019              9              8                    Q  4m     582220 3 3 2 3 2 2     9.0    9.0
451 2234.397500 1.450E-57 9.080E-07.00080.00115537.17360.700.000033              2              2                    S 12q     352220 1 1 2 3 2 2    29.0   25.0
451 2237.098200 1.039E-90 7.897E-09.00400.00430311.73580.670.000243              6              4                    O 20q     352220 1 1 2 3 2 2    37.0   41.0
451 2242.670100 8.327E-69 1.056E-06.00080.00120918.19810.700.000037              3              3                    S 14q     352220 1 1 2 3 2 2    33.0   29.0
451 2253.546300 6.119E-43 1.108E-07.00110.001 8007.58220.680.000099              2              1                    O  8q     352220 1 1 2 3 2 2    13.0   17.0
